Date,Rainfall,Temperature
1910,155.0,9.1
1910,155.0,2.35
1910,28.7,4.25
1910,28.7,2.75
1910,28.7,4.65
1910,28.7,4.45
1910,28.7,10.9
1910,28.7,11.6
1910,28.7,13.55
1910,28.7,15.65
1910,28.7,9.9
1910,28.7,8.85
1910,28.7,9.1
1910,28.7,2.35
1910,69.9,4.25
1910,69.9,2.75
1910,69.9,4.65
1910,69.9,4.45
1910,69.9,10.9
1910,69.9,11.6
1910,69.9,13.55
1910,69.9,15.65
1910,69.9,9.9
1910,69.9,8.85
1910,69.9,9.1
1910,69.9,2.35
1910,114.7,4.25
1910,114.7,2.75
1910,114.7,4.65
1910,114.7,4.45
1910,114.7,10.9
1910,114.7,11.6
1910,114.7,13.55
1910,114.7,15.65
1910,114.7,9.9
1910,114.7,8.85
1910,114.7,9.1
1910,114.7,2.35
1910,115.7,4.25
1910,115.7,2.75
1910,115.7,4.65
1910,115.7,4.45
1910,115.7,10.9
1910,115.7,11.6
1910,115.7,13.55
1910,115.7,15.65
1910,115.7,9.9
1910,115.7,8.85
1910,115.7,9.1
1910,115.7,2.35
1911,46.7,10.5
1911,46.7,7.35
1911,46.7,4.9
1911,46.7,7.5
1911,46.7,14.45
1911,46.7,13.15
1911,46.7,19.3
1911,46.7,15.45
1911,46.7,17.5
1911,46.7,7.2
1911,46.7,8.5
1911,46.7,8.15
1911,81.8,10.5
1911,81.8,7.35
1911,81.8,4.9
1911,81.8,7.5
1911,81.8,14.45
1911,81.8,13.15
1911,81.8,19.3
1911,81.8,15.45
1911,81.8,17.5
1911,81.8,7.2
1911,81.8,8.5
1911,81.8,8.15
1911,56.6,10.5
1911,56.6,7.35
1911,56.6,4.9
1911,56.6,7.5
1911,56.6,14.45
1911,56.6,13.15
1911,56.6,19.3
1911,56.6,15.45
1911,56.6,17.5
1911,56.6,7.2
1911,56.6,8.5
1911,56.6,8.15
1911,67.2,10.5
1911,67.2,7.35
1911,67.2,4.9
1911,67.2,7.5
1911,67.2,14.45
1911,67.2,13.15
1911,67.2,19.3
1911,67.2,15.45
1911,67.2,17.5
1911,67.2,7.2
1911,67.2,8.5
1911,67.2,8.15
1911,56.2,10.5
1911,56.2,7.35
1911,56.2,4.9
1911,56.2,7.5
1911,56.2,14.45
1911,56.2,13.15
1911,56.2,19.3
1911,56.2,15.45
1911,56.2,17.5
1911,56.2,7.2
1911,56.2,8.5
1911,56.2,8.15
1911,55.1,10.5
1911,55.1,7.35
1911,55.1,4.9
1911,55.1,7.5
1911,55.1,14.45
1911,55.1,13.15
1911,55.1,19.3
1911,55.1,15.45
1911,55.1,17.5
1911,55.1,7.2
1911,55.1,8.5
1911,55.1,8.15
1911,80.3,10.5
1911,80.3,7.35
1911,80.3,4.9
1911,80.3,7.5
1911,80.3,14.45
1911,80.3,13.15
1911,80.3,19.3
1911,80.3,15.45
1911,80.3,17.5
1911,80.3,7.2
1911,80.3,8.5
1911,80.3,8.15
1911,65.2,10.5
1911,65.2,7.35
1911,65.2,4.9
1911,65.2,7.5
1911,65.2,14.45
1911,65.2,13.15
1911,65.2,19.3
1911,65.2,15.45
1911,65.2,17.5
1911,65.2,7.2
1911,65.2,8.5
1911,65.2,8.15
1911,73.4,10.5
1911,73.4,7.35
1911,73.4,4.9
1911,73.4,7.5
1911,73.4,14.45
1911,73.4,13.15
1911,73.4,19.3
1911,73.4,15.45
1911,73.4,17.5
1911,73.4,7.2
1911,73.4,8.5
1911,73.4,8.15
1911,110.6,10.5
1911,110.6,7.35
1911,110.6,4.9
1911,110.6,7.5
1911,110.6,14.45
1911,110.6,13.15
1911,110.6,19.3
1911,110.6,15.45
1911,110.6,17.5
1911,110.6,7.2
1911,110.6,8.5
1911,110.6,8.15
1911,130.9,10.5
1911,130.9,7.35
1911,130.9,4.9
1911,130.9,7.5
1911,130.9,14.45
1911,130.9,13.15
1911,130.9,19.3
1911,130.9,15.45
1911,130.9,17.5
1911,130.9,7.2
1911,130.9,8.5
1911,130.9,8.15
1911,195.3,10.5
1911,195.3,7.35
1911,195.3,4.9
1911,195.3,7.5
1911,195.3,14.45
1911,195.3,13.15
1911,195.3,19.3
1911,195.3,15.45
1911,195.3,17.5
1911,195.3,7.2
1911,195.3,8.5
1911,195.3,8.15
1912,114.2,8.9
1912,114.2,-3.85
1912,114.2,6.1
1912,114.2,4.7
1912,114.2,10.0
1912,114.2,10.55
1912,114.2,12.2
1912,114.2,13.35
1912,114.2,11.1
1912,114.2,10.85
1912,114.2,1.65
1912,114.2,11.95
1912,105.3,8.9
1912,105.3,-3.85
1912,105.3,6.1
1912,105.3,4.7
1912,105.3,10.0
1912,105.3,10.55
1912,105.3,12.2
1912,105.3,13.35
1912,105.3,11.1
1912,105.3,10.85
1912,105.3,1.65
1912,105.3,11.95
1912,122.6,8.9
1912,122.6,-3.85
1912,122.6,6.1
1912,122.6,4.7
1912,122.6,10.0
1912,122.6,10.55
1912,122.6,12.2
1912,122.6,13.35
1912,122.6,11.1
1912,122.6,10.85
1912,122.6,1.65
1912,122.6,11.95
1912,34.5,8.9
1912,34.5,-3.85
1912,34.5,6.1
1912,34.5,4.7
1912,34.5,10.0
1912,34.5,10.55
1912,34.5,12.2
1912,34.5,13.35
1912,34.5,11.1
1912,34.5,10.85
1912,34.5,1.65
1912,34.5,11.95
1912,38.5,8.9
1912,38.5,-3.85
1912,38.5,6.1
1912,38.5,4.7
1912,38.5,10.0
1912,38.5,10.55
1912,38.5,12.2
1912,38.5,13.35
1912,38.5,11.1
1912,38.5,10.85
1912,38.5,1.65
1912,38.5,11.95
1912,144.5,8.9
1912,144.5,-3.85
1912,144.5,6.1
1912,144.5,4.7
1912,144.5,10.0
1912,144.5,10.55
1912,144.5,12.2
1912,144.5,13.35
1912,144.5,11.1
1912,144.5,10.85
1912,144.5,1.65
1912,144.5,11.95
1912,117.3,8.9
1912,117.3,-3.85
1912,117.3,6.1
1912,117.3,4.7
1912,117.3,10.0
1912,117.3,10.55
1912,117.3,12.2
1912,117.3,13.35
1912,117.3,11.1
1912,117.3,10.85
1912,117.3,1.65
1912,117.3,11.95
1912,133.5,8.9
1912,133.5,-3.85
1912,133.5,6.1
1912,133.5,4.7
1912,133.5,10.0
1912,133.5,10.55
1912,133.5,12.2
1912,133.5,13.35
1912,133.5,11.1
1912,133.5,10.85
1912,133.5,1.65
1912,133.5,11.95
1912,25.2,8.9
1912,25.2,-3.85
1912,25.2,6.1
1912,25.2,4.7
1912,25.2,10.0
1912,25.2,10.55
1912,25.2,12.2
1912,25.2,13.35
1912,25.2,11.1
1912,25.2,10.85
1912,25.2,1.65
1912,25.2,11.95
1912,84.2,8.9
1912,84.2,-3.85
1912,84.2,6.1
1912,84.2,4.7
1912,84.2,10.0
1912,84.2,10.55
1912,84.2,12.2
1912,84.2,13.35
1912,84.2,11.1
1912,84.2,10.85
1912,84.2,1.65
1912,84.2,11.95
1912,75.4,8.9
1912,75.4,-3.85
1912,75.4,6.1
1912,75.4,4.7
1912,75.4,10.0
1912,75.4,10.55
1912,75.4,12.2
1912,75.4,13.35
1912,75.4,11.1
1912,75.4,10.85
1912,75.4,1.65
1912,75.4,11.95
1912,128.7,8.9
1912,128.7,-3.85
1912,128.7,6.1
1912,128.7,4.7
1912,128.7,10.0
1912,128.7,10.55
1912,128.7,12.2
1912,128.7,13.35
1912,128.7,11.1
1912,128.7,10.85
1912,128.7,1.65
1912,128.7,11.95
1913,173.0,8.05
1913,173.0,2.8
1913,173.0,8.85
1913,173.0,8.6
1913,173.0,8.05
1913,173.0,13.35
1913,173.0,14.2
1913,173.0,13.6
1913,173.0,13.05
1913,173.0,12.75
1913,173.0,7.5
1913,173.0,6.4
1913,53.2,8.05
1913,53.2,2.8
1913,53.2,8.85
1913,53.2,8.6
1913,53.2,8.05
1913,53.2,13.35
1913,53.2,14.2
1913,53.2,13.6
1913,53.2,13.05
1913,53.2,12.75
1913,53.2,7.5
1913,53.2,6.4
1913,106.6,8.05
1913,106.6,2.8
1913,106.6,8.85
1913,106.6,8.6
1913,106.6,8.05
1913,106.6,13.35
1913,106.6,14.2
1913,106.6,13.6
1913,106.6,13.05
1913,106.6,12.75
1913,106.6,7.5
1913,106.6,6.4
1913,104.9,8.05
1913,104.9,2.8
1913,104.9,8.85
1913,104.9,8.6
1913,104.9,8.05
1913,104.9,13.35
1913,104.9,14.2
1913,104.9,13.6
1913,104.9,13.05
1913,104.9,12.75
1913,104.9,7.5
1913,104.9,6.4
1913,114.2,8.05
1913,114.2,2.8
1913,114.2,8.85
1913,114.2,8.6
1913,114.2,8.05
1913,114.2,13.35
1913,114.2,14.2
1913,114.2,13.6
1913,114.2,13.05
1913,114.2,12.75
1913,114.2,7.5
1913,114.2,6.4
1913,71.8,8.05
1913,71.8,2.8
1913,71.8,8.85
1913,71.8,8.6
1913,71.8,8.05
1913,71.8,13.35
1913,71.8,14.2
1913,71.8,13.6
1913,71.8,13.05
1913,71.8,12.75
1913,71.8,7.5
1913,71.8,6.4
1913,24.3,8.05
1913,24.3,2.8
1913,24.3,8.85
1913,24.3,8.6
1913,24.3,8.05
1913,24.3,13.35
1913,24.3,14.2
1913,24.3,13.6
1913,24.3,13.05
1913,24.3,12.75
1913,24.3,7.5
1913,24.3,6.4
1913,37.1,8.05
1913,37.1,2.8
1913,37.1,8.85
1913,37.1,8.6
1913,37.1,8.05
1913,37.1,13.35
1913,37.1,14.2
1913,37.1,13.6
1913,37.1,13.05
1913,37.1,12.75
1913,37.1,7.5
1913,37.1,6.4
1913,107.1,8.05
1913,107.1,2.8
1913,107.1,8.85
1913,107.1,8.6
1913,107.1,8.05
1913,107.1,13.35
1913,107.1,14.2
1913,107.1,13.6
1913,107.1,13.05
1913,107.1,12.75
1913,107.1,7.5
1913,107.1,6.4
1913,124.3,8.05
1913,124.3,2.8
1913,124.3,8.85
1913,124.3,8.6
1913,124.3,8.05
1913,124.3,13.35
1913,124.3,14.2
1913,124.3,13.6
1913,124.3,13.05
1913,124.3,12.75
1913,124.3,7.5
1913,124.3,6.4
1913,120.4,8.05
1913,120.4,2.8
1913,120.4,8.85
1913,120.4,8.6
1913,120.4,8.05
1913,120.4,13.35
1913,120.4,14.2
1913,120.4,13.6
1913,120.4,13.05
1913,120.4,12.75
1913,120.4,7.5
1913,120.4,6.4
1913,80.7,8.05
1913,80.7,2.8
1913,80.7,8.85
1913,80.7,8.6
1913,80.7,8.05
1913,80.7,13.35
1913,80.7,14.2
1913,80.7,13.6
1913,80.7,13.05
1913,80.7,12.75
1913,80.7,7.5
1913,80.7,6.4
1914,59.6,6.1
1914,59.6,2.8
1914,59.6,7.2
1914,59.6,6.65
1914,59.6,14.7
1914,59.6,12.75
1914,59.6,15.25
1914,59.6,14.15
1914,59.6,8.3
1914,59.6,5.85
1914,59.6,6.65
1914,59.6,4.45
1914,149.9,6.1
1914,149.9,2.8
1914,149.9,7.2
1914,149.9,6.65
1914,149.9,14.7
1914,149.9,12.75
1914,149.9,15.25
1914,149.9,14.15
1914,149.9,8.3
1914,149.9,5.85
1914,149.9,6.65
1914,149.9,4.45
1914,125.5,6.1
1914,125.5,2.8
1914,125.5,7.2
1914,125.5,6.65
1914,125.5,14.7
1914,125.5,12.75
1914,125.5,15.25
1914,125.5,14.15
1914,125.5,8.3
1914,125.5,5.85
1914,125.5,6.65
1914,125.5,4.45
1914,45.8,6.1
1914,45.8,2.8
1914,45.8,7.2
1914,45.8,6.65
1914,45.8,14.7
1914,45.8,12.75
1914,45.8,15.25
1914,45.8,14.15
1914,45.8,8.3
1914,45.8,5.85
1914,45.8,6.65
1914,45.8,4.45
1914,52.1,6.1
1914,52.1,2.8
1914,52.1,7.2
1914,52.1,6.65
1914,52.1,14.7
1914,52.1,12.75
1914,52.1,15.25
1914,52.1,14.15
1914,52.1,8.3
1914,52.1,5.85
1914,52.1,6.65
1914,52.1,4.45
1914,31.5,6.1
1914,31.5,2.8
1914,31.5,7.2
1914,31.5,6.65
1914,31.5,14.7
1914,31.5,12.75
1914,31.5,15.25
1914,31.5,14.15
1914,31.5,8.3
1914,31.5,5.85
1914,31.5,6.65
1914,31.5,4.45
1914,85.4,6.1
1914,85.4,2.8
1914,85.4,7.2
1914,85.4,6.65
1914,85.4,14.7
1914,85.4,12.75
1914,85.4,15.25
1914,85.4,14.15
1914,85.4,8.3
1914,85.4,5.85
1914,85.4,6.65
1914,85.4,4.45
1914,125.8,6.1
1914,125.8,2.8
1914,125.8,7.2
1914,125.8,6.65
1914,125.8,14.7
1914,125.8,12.75
1914,125.8,15.25
1914,125.8,14.15
1914,125.8,8.3
1914,125.8,5.85
1914,125.8,6.65
1914,125.8,4.45
1914,62.7,6.1
1914,62.7,2.8
1914,62.7,7.2
1914,62.7,6.65
1914,62.7,14.7
1914,62.7,12.75
1914,62.7,15.25
1914,62.7,14.15
1914,62.7,8.3
1914,62.7,5.85
1914,62.7,6.65
1914,62.7,4.45
1914,56.3,6.1
1914,56.3,2.8
1914,56.3,7.2
1914,56.3,6.65
1914,56.3,14.7
1914,56.3,12.75
1914,56.3,15.25
1914,56.3,14.15
1914,56.3,8.3
1914,56.3,5.85
1914,56.3,6.65
1914,56.3,4.45
1914,117.7,6.1
1914,117.7,2.8
1914,117.7,7.2
1914,117.7,6.65
1914,117.7,14.7
1914,117.7,12.75
1914,117.7,15.25
1914,117.7,14.15
1914,117.7,8.3
1914,117.7,5.85
1914,117.7,6.65
1914,117.7,4.45
1914,211.0,6.1
1914,211.0,2.8
1914,211.0,7.2
1914,211.0,6.65
1914,211.0,14.7
1914,211.0,12.75
1914,211.0,15.25
1914,211.0,14.15
1914,211.0,8.3
1914,211.0,5.85
1914,211.0,6.65
1914,211.0,4.45
1915,102.7,4.2
1915,102.7,1.4
1915,102.7,6.95
1915,102.7,9.7
1915,102.7,8.3
1915,102.7,11.4
1915,102.7,14.15
1915,102.7,15.8
1915,102.7,16.4
1915,102.7,7.8
1915,102.7,2.25
1915,102.7,5.55
1915,140.3,4.2
1915,140.3,1.4
1915,140.3,6.95
1915,140.3,9.7
1915,140.3,8.3
1915,140.3,11.4
1915,140.3,14.15
1915,140.3,15.8
1915,140.3,16.4
1915,140.3,7.8
1915,140.3,2.25
1915,140.3,5.55
1915,31.1,4.2
1915,31.1,1.4
1915,31.1,6.95
1915,31.1,9.7
1915,31.1,8.3
1915,31.1,11.4
1915,31.1,14.15
1915,31.1,15.8
1915,31.1,16.4
1915,31.1,7.8
1915,31.1,2.25
1915,31.1,5.55
1915,55.7,4.2
1915,55.7,1.4
1915,55.7,6.95
1915,55.7,9.7
1915,55.7,8.3
1915,55.7,11.4
1915,55.7,14.15
1915,55.7,15.8
1915,55.7,16.4
1915,55.7,7.8
1915,55.7,2.25
1915,55.7,5.55
1915,47.3,4.2
1915,47.3,1.4
1915,47.3,6.95
1915,47.3,9.7
1915,47.3,8.3
1915,47.3,11.4
1915,47.3,14.15
1915,47.3,15.8
1915,47.3,16.4
1915,47.3,7.8
1915,47.3,2.25
1915,47.3,5.55
1915,48.9,4.2
1915,48.9,1.4
1915,48.9,6.95
1915,48.9,9.7
1915,48.9,8.3
1915,48.9,11.4
1915,48.9,14.15
1915,48.9,15.8
1915,48.9,16.4
1915,48.9,7.8
1915,48.9,2.25
1915,48.9,5.55
1915,134.2,4.2
1915,134.2,1.4
1915,134.2,6.95
1915,134.2,9.7
1915,134.2,8.3
1915,134.2,11.4
1915,134.2,14.15
1915,134.2,15.8
1915,134.2,16.4
1915,134.2,7.8
1915,134.2,2.25
1915,134.2,5.55
1915,83.2,4.2
1915,83.2,1.4
1915,83.2,6.95
1915,83.2,9.7
1915,83.2,8.3
1915,83.2,11.4
1915,83.2,14.15
1915,83.2,15.8
1915,83.2,16.4
1915,83.2,7.8
1915,83.2,2.25
1915,83.2,5.55
1915,49.4,4.2
1915,49.4,1.4
1915,49.4,6.95
1915,49.4,9.7
1915,49.4,8.3
1915,49.4,11.4
1915,49.4,14.15
1915,49.4,15.8
1915,49.4,16.4
1915,49.4,7.8
1915,49.4,2.25
1915,49.4,5.55
1915,118.4,4.2
1915,118.4,1.4
1915,118.4,6.95
1915,118.4,9.7
1915,118.4,8.3
1915,118.4,11.4
1915,118.4,14.15
1915,118.4,15.8
1915,118.4,16.4
1915,118.4,7.8
1915,118.4,2.25
1915,118.4,5.55
1915,89.2,4.2
1915,89.2,1.4
1915,89.2,6.95
1915,89.2,9.7
1915,89.2,8.3
1915,89.2,11.4
1915,89.2,14.15
1915,89.2,15.8
1915,89.2,16.4
1915,89.2,7.8
1915,89.2,2.25
1915,89.2,5.55
1915,170.3,4.2
1915,170.3,1.4
1915,170.3,6.95
1915,170.3,9.7
1915,170.3,8.3
1915,170.3,11.4
1915,170.3,14.15
1915,170.3,15.8
1915,170.3,16.4
1915,170.3,7.8
1915,170.3,2.25
1915,170.3,5.55
1916,75.5,5.0
1916,75.5,4.7
1916,75.5,4.45
1916,75.5,6.4
1916,75.5,8.35
1916,75.5,11.35
1916,75.5,15.0
1916,75.5,17.75
1916,75.5,13.05
1916,75.5,11.95
1916,75.5,8.05
1916,75.5,3.05
1916,122.5,5.0
1916,122.5,4.7
1916,122.5,4.45
1916,122.5,6.4
1916,122.5,8.35
1916,122.5,11.35
1916,122.5,15.0
1916,122.5,17.75
1916,122.5,13.05
1916,122.5,11.95
1916,122.5,8.05
1916,122.5,3.05
1916,58.6,5.0
1916,58.6,4.7
1916,58.6,4.45
1916,58.6,6.4
1916,58.6,8.35
1916,58.6,11.35
1916,58.6,15.0
1916,58.6,17.75
1916,58.6,13.05
1916,58.6,11.95
1916,58.6,8.05
1916,58.6,3.05
1916,94.8,5.0
1916,94.8,4.7
1916,94.8,4.45
1916,94.8,6.4
1916,94.8,8.35
1916,94.8,11.35
1916,94.8,15.0
1916,94.8,17.75
1916,94.8,13.05
1916,94.8,11.95
1916,94.8,8.05
1916,94.8,3.05
1916,113.8,5.0
1916,113.8,4.7
1916,113.8,4.45
1916,113.8,6.4
1916,113.8,8.35
1916,113.8,11.35
1916,113.8,15.0
1916,113.8,17.75
1916,113.8,13.05
1916,113.8,11.95
1916,113.8,8.05
1916,113.8,3.05
1916,66.3,5.0
1916,66.3,4.7
1916,66.3,4.45
1916,66.3,6.4
1916,66.3,8.35
1916,66.3,11.35
1916,66.3,15.0
1916,66.3,17.75
1916,66.3,13.05
1916,66.3,11.95
1916,66.3,8.05
1916,66.3,3.05
1916,59.6,5.0
1916,59.6,4.7
1916,59.6,4.45
1916,59.6,6.4
1916,59.6,8.35
1916,59.6,11.35
1916,59.6,15.0
1916,59.6,17.75
1916,59.6,13.05
1916,59.6,11.95
1916,59.6,8.05
1916,59.6,3.05
1916,84.5,5.0
1916,84.5,4.7
1916,84.5,4.45
1916,84.5,6.4
1916,84.5,8.35
1916,84.5,11.35
1916,84.5,15.0
1916,84.5,17.75
1916,84.5,13.05
1916,84.5,11.95
1916,84.5,8.05
1916,84.5,3.05
1916,55.2,5.0
1916,55.2,4.7
1916,55.2,4.45
1916,55.2,6.4
1916,55.2,8.35
1916,55.2,11.35
1916,55.2,15.0
1916,55.2,17.75
1916,55.2,13.05
1916,55.2,11.95
1916,55.2,8.05
1916,55.2,3.05
1916,206.2,5.0
1916,206.2,4.7
1916,206.2,4.45
1916,206.2,6.4
1916,206.2,8.35
1916,206.2,11.35
1916,206.2,15.0
1916,206.2,17.75
1916,206.2,13.05
1916,206.2,11.95
1916,206.2,8.05
1916,206.2,3.05
1916,162.9,5.0
1916,162.9,4.7
1916,162.9,4.45
1916,162.9,6.4
1916,162.9,8.35
1916,162.9,11.35
1916,162.9,15.0
1916,162.9,17.75
1916,162.9,13.05
1916,162.9,11.95
1916,162.9,8.05
1916,162.9,3.05
1916,93.6,5.0
1916,93.6,4.7
1916,93.6,4.45
1916,93.6,6.4
1916,93.6,8.35
1916,93.6,11.35
1916,93.6,15.0
1916,93.6,17.75
1916,93.6,13.05
1916,93.6,11.95
1916,93.6,8.05
1916,93.6,3.05
1917,62.1,10.25
1917,62.1,0.3
1917,62.1,7.2
1917,62.1,10.25
1917,62.1,14.7
1917,62.1,11.65
1917,62.1,16.65
1917,62.1,15.0
1917,62.1,13.6
1917,62.1,6.95
1917,62.1,4.2
1917,62.1,4.15
1917,48.4,10.25
1917,48.4,0.3
1917,48.4,7.2
1917,48.4,10.25
1917,48.4,14.7
1917,48.4,11.65
1917,48.4,16.65
1917,48.4,15.0
1917,48.4,13.6
1917,48.4,6.95
1917,48.4,4.2
1917,48.4,4.15
1917,83.2,10.25
1917,83.2,0.3
1917,83.2,7.2
1917,83.2,10.25
1917,83.2,14.7
1917,83.2,11.65
1917,83.2,16.65
1917,83.2,15.0
1917,83.2,13.6
1917,83.2,6.95
1917,83.2,4.2
1917,83.2,4.15
1917,48.5,10.25
1917,48.5,0.3
1917,48.5,7.2
1917,48.5,10.25
1917,48.5,14.7
1917,48.5,11.65
1917,48.5,16.65
1917,48.5,15.0
1917,48.5,13.6
1917,48.5,6.95
1917,48.5,4.2
1917,48.5,4.15
1917,87.6,10.25
1917,87.6,0.3
1917,87.6,7.2
1917,87.6,10.25
1917,87.6,14.7
1917,87.6,11.65
1917,87.6,16.65
1917,87.6,15.0
1917,87.6,13.6
1917,87.6,6.95
1917,87.6,4.2
1917,87.6,4.15
1917,60.3,10.25
1917,60.3,0.3
1917,60.3,7.2
1917,60.3,10.25
1917,60.3,14.7
1917,60.3,11.65
1917,60.3,16.65
1917,60.3,15.0
1917,60.3,13.6
1917,60.3,6.95
1917,60.3,4.2
1917,60.3,4.15
1917,67.9,10.25
1917,67.9,0.3
1917,67.9,7.2
1917,67.9,10.25
1917,67.9,14.7
1917,67.9,11.65
1917,67.9,16.65
1917,67.9,15.0
1917,67.9,13.6
1917,67.9,6.95
1917,67.9,4.2
1917,67.9,4.15
1917,195.7,10.25
1917,195.7,0.3
1917,195.7,7.2
1917,195.7,10.25
1917,195.7,14.7
1917,195.7,11.65
1917,195.7,16.65
1917,195.7,15.0
1917,195.7,13.6
1917,195.7,6.95
1917,195.7,4.2
1917,195.7,4.15
1917,56.7,10.25
1917,56.7,0.3
1917,56.7,7.2
1917,56.7,10.25
1917,56.7,14.7
1917,56.7,11.65
1917,56.7,16.65
1917,56.7,15.0
1917,56.7,13.6
1917,56.7,6.95
1917,56.7,4.2
1917,56.7,4.15
1917,139.6,10.25
1917,139.6,0.3
1917,139.6,7.2
1917,139.6,10.25
1917,139.6,14.7
1917,139.6,11.65
1917,139.6,16.65
1917,139.6,15.0
1917,139.6,13.6
1917,139.6,6.95
1917,139.6,4.2
1917,139.6,4.15
1917,99.3,10.25
1917,99.3,0.3
1917,99.3,7.2
1917,99.3,10.25
1917,99.3,14.7
1917,99.3,11.65
1917,99.3,16.65
1917,99.3,15.0
1917,99.3,13.6
1917,99.3,6.95
1917,99.3,4.2
1917,99.3,4.15
1917,71.2,10.25
1917,71.2,0.3
1917,71.2,7.2
1917,71.2,10.25
1917,71.2,14.7
1917,71.2,11.65
1917,71.2,16.65
1917,71.2,15.0
1917,71.2,13.6
1917,71.2,6.95
1917,71.2,4.2
1917,71.2,4.15
1918,102.0,10.25
1918,102.0,9.45
1918,102.0,11.1
1918,102.0,3.9
1918,102.0,8.9
1918,102.0,14.15
1918,102.0,13.9
1918,102.0,16.4
1918,102.0,11.4
1918,102.0,4.2
1918,102.0,6.95
1918,102.0,11.95
1918,124.1,10.25
1918,124.1,9.45
1918,124.1,11.1
1918,124.1,3.9
1918,124.1,8.9
1918,124.1,14.15
1918,124.1,13.9
1918,124.1,16.4
1918,124.1,11.4
1918,124.1,4.2
1918,124.1,6.95
1918,124.1,11.95
1918,53.0,10.25
1918,53.0,9.45
1918,53.0,11.1
1918,53.0,3.9
1918,53.0,8.9
1918,53.0,14.15
1918,53.0,13.9
1918,53.0,16.4
1918,53.0,11.4
1918,53.0,4.2
1918,53.0,6.95
1918,53.0,11.95
1918,38.9,10.25
1918,38.9,9.45
1918,38.9,11.1
1918,38.9,3.9
1918,38.9,8.9
1918,38.9,14.15
1918,38.9,13.9
1918,38.9,16.4
1918,38.9,11.4
1918,38.9,4.2
1918,38.9,6.95
1918,38.9,11.95
1918,64.3,10.25
1918,64.3,9.45
1918,64.3,11.1
1918,64.3,3.9
1918,64.3,8.9
1918,64.3,14.15
1918,64.3,13.9
1918,64.3,16.4
1918,64.3,11.4
1918,64.3,4.2
1918,64.3,6.95
1918,64.3,11.95
1918,45.5,10.25
1918,45.5,9.45
1918,45.5,11.1
1918,45.5,3.9
1918,45.5,8.9
1918,45.5,14.15
1918,45.5,13.9
1918,45.5,16.4
1918,45.5,11.4
1918,45.5,4.2
1918,45.5,6.95
1918,45.5,11.95
1918,100.4,10.25
1918,100.4,9.45
1918,100.4,11.1
1918,100.4,3.9
1918,100.4,8.9
1918,100.4,14.15
1918,100.4,13.9
1918,100.4,16.4
1918,100.4,11.4
1918,100.4,4.2
1918,100.4,6.95
1918,100.4,11.95
1918,76.3,10.25
1918,76.3,9.45
1918,76.3,11.1
1918,76.3,3.9
1918,76.3,8.9
1918,76.3,14.15
1918,76.3,13.9
1918,76.3,16.4
1918,76.3,11.4
1918,76.3,4.2
1918,76.3,6.95
1918,76.3,11.95
1918,174.0,10.25
1918,174.0,9.45
1918,174.0,11.1
1918,174.0,3.9
1918,174.0,8.9
1918,174.0,14.15
1918,174.0,13.9
1918,174.0,16.4
1918,174.0,11.4
1918,174.0,4.2
1918,174.0,6.95
1918,174.0,11.95
1918,120.7,10.25
1918,120.7,9.45
1918,120.7,11.1
1918,120.7,3.9
1918,120.7,8.9
1918,120.7,14.15
1918,120.7,13.9
1918,120.7,16.4
1918,120.7,11.4
1918,120.7,4.2
1918,120.7,6.95
1918,120.7,11.95
1918,97.4,10.25
1918,97.4,9.45
1918,97.4,11.1
1918,97.4,3.9
1918,97.4,8.9
1918,97.4,14.15
1918,97.4,13.9
1918,97.4,16.4
1918,97.4,11.4
1918,97.4,4.2
1918,97.4,6.95
1918,97.4,11.95
1918,145.2,10.25
1918,145.2,9.45
1918,145.2,11.1
1918,145.2,3.9
1918,145.2,8.9
1918,145.2,14.15
1918,145.2,13.9
1918,145.2,16.4
1918,145.2,11.4
1918,145.2,4.2
1918,145.2,6.95
1918,145.2,11.95
1919,116.6,3.6
1919,116.6,2.2
1919,116.6,8.35
1919,116.6,8.65
1919,116.6,13.3
1919,116.6,11.35
1919,116.6,13.35
1919,116.6,17.5
1919,116.6,8.85
1919,116.6,6.95
1919,116.6,4.15
1919,116.6,2.5
1919,64.3,3.6
1919,64.3,2.2
1919,64.3,8.35
1919,64.3,8.65
1919,64.3,13.3
1919,64.3,11.35
1919,64.3,13.35
1919,64.3,17.5
1919,64.3,8.85
1919,64.3,6.95
1919,64.3,4.15
1919,64.3,2.5
1919,80.7,3.6
1919,80.7,2.2
1919,80.7,8.35
1919,80.7,8.65
1919,80.7,13.3
1919,80.7,11.35
1919,80.7,13.35
1919,80.7,17.5
1919,80.7,8.85
1919,80.7,6.95
1919,80.7,4.15
1919,80.7,2.5
1919,48.8,3.6
1919,48.8,2.2
1919,48.8,8.35
1919,48.8,8.65
1919,48.8,13.3
1919,48.8,11.35
1919,48.8,13.35
1919,48.8,17.5
1919,48.8,8.85
1919,48.8,6.95
1919,48.8,4.15
1919,48.8,2.5
1919,78.7,3.6
1919,78.7,2.2
1919,78.7,8.35
1919,78.7,8.65
1919,78.7,13.3
1919,78.7,11.35
1919,78.7,13.35
1919,78.7,17.5
1919,78.7,8.85
1919,78.7,6.95
1919,78.7,4.15
1919,78.7,2.5
1919,66.3,3.6
1919,66.3,2.2
1919,66.3,8.35
1919,66.3,8.65
1919,66.3,13.3
1919,66.3,11.35
1919,66.3,13.35
1919,66.3,17.5
